id,IATA,en-GB,latitude,longitude,vibes,country
129051932,VAL,Valenca,-13.333333,-39.083333,,Brazil
152712078,VAM,Maamigili Island,3.470556,72.835833,,Maldives
128667442,VAN,Van,38.458611,43.332222,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Turkey
128667623,VAO,Suavanao,-7.566667,158.666667,,Solomon Islands
129056139,VAP,Valparaiso,-33.033333,-71.666667,,Chile
217335050,VAQ,Vanavara,60.355558392863394,102.3082129254554,,Russia
95673895,VAR,Varna,43.2325,27.825556,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Bulgaria
128667042,VAS,Sivas,39.813889,36.904167,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Turkey
129055976,VAT,Vatomandry,-19.283333,48.833333,,Madagascar
129054717,VAU,Vatukoula,-17.5,177.866667,,Fiji
129055536,VAV,Vava'u,-18.583333,-173.966667,,Tonga
128667162,VAW,Vardoe Lufthaun,70.354722,31.045556,,Norway
129057586,VAZ,Val D'Isere,45.45,6.983333,,France
144763775,VBA,Ann,19.769156,94.026133,,Myanmar
129053451,VBG,Lompoc Vandenberg AFB,34.73733,-120.58431,,United States
152712079,VBP,Bokpyin,11.267,98.767,,Myanmar
129054493,VBS,Verona Brescia,45.428611,10.331388,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Italy
128669106,VBV,Vanuabalavu,-17.233333,-178.95,,Fiji
104120364,VBY,Visby,57.663056,18.349444,,Sweden
128667679,VCA,Can Tho,10.0851,105.712,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Vietnam
129052493,VCB,View Cove,55.083333,-133.016667,,United States
129057191,VCC,Limbe,4.016667,9.2,,Cameroon
129052014,VCD,Victoria River Downs,-16.4,131.0,,Australia
95565074,VCE,Venice Marco Polo,45.5,12.35,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Italy
129055280,VCF,Valcheta,-40.7,-66.15,,Argentina
129053256,VCH,Vichadero,-31.767,-54.617,,Uruguay
128668504,VCL,Tamky,15.422222,108.703889,,Vietnam
95673333,VCP,Sao Paulo Viracopos,-23.00738,-47.13452,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Brazil
129056138,VCR,Carora,10.183333,-70.083333,,Venezuela
128669107,VCS,Con Dao,8.73183,106.633,,Vietnam
129055627,VCT,Victoria,28.851111,-96.914444,,United States
129053880,VCV,Victorville,34.58696,-117.37444,,United States
128667718,VDA,Ovda (Eilat),29.933333,34.947222,,Israel
128669108,VDB,Fagernes Valdres,61.015556,9.288056,,Norway
95673955,VDC,Vitoria Da Conquista,-14.883333,-40.866667,,Brazil
95673313,VDE,Valverde Hierro,27.812778,-17.885278,,Spain
128667361,VDH,Dong Hoi,17.515,106.59055,,Vietnam
129055975,VDI,Vidalia,32.216667,-82.416667,,United States
128669109,VDM,Viedma,-40.85,-63.016667,,Argentina
195336016,VDO,Van Don International,21.117778,107.414167,,Vietnam
129057585,VDP,Valle De Pascua,9.221389,-65.991111,,Venezuela
129053450,VDR,Villa Dolores,-31.941111,-65.142222,,Argentina
128667677,VDS,Vadso,70.065,29.845278,,Norway
129056878,VDU,Refugio Tom O'Connor Oilfield,28.3,-97.283333,,United States
129052492,VDY,Vidyanagar,15.149849,76.61376,,India
128669110,VDZ,Valdez,61.1325,-146.238889,,United States
128667622,VEE,Venetie,67.023056,-146.411111,,United States
129057190,VEG,Maikwak,5.55,-59.283333,,Guyana
129053879,VEJ,Vejle,55.7,9.533333,,Denmark
104120328,VEL,Vernal,40.438847,-109.511032,,United States
217587843,VEO,Severo-Yeniseyskiy,60.37457169814416,93.01431984874284,,Russia
95673697,VER,Veracruz,19.15,-96.183333,,Mexico
129055279,VEV,Barakoma,-7.91278,156.70599,,Solomon Islands
129053255,VEX,Tioga,41.916667,-77.133333,,United States
129051931,VEY,Vestmannaeyjar,63.426389,-20.277778,,Iceland
95674201,VFA,Victoria Falls,-18.093056,25.840278,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""1""}",Zimbabwe
128667161,VGA,Vijayawada,16.529444,80.797222,,India
129055535,VGD,Vologda,59.282194,39.944744,,Russia
129054492,VGN,Vigan,17.55474,120.35612,,Philippines
95565112,VGO,Vigo,42.226389,-8.627778,,Spain
129052012,VGS,General Villegas,-35.083333,-63.0,,Argentina
129055974,VGT,Las Vegas North Air Terminal,36.096667,-115.168889,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
128669111,VGZ,Villagarzon,1.066667,-76.716667,,Colombia
128668503,VHC,Saurimo,-9.75,20.55,,Angola
128669112,VHM,Vilhelmina Sagadal,64.616667,16.65,,Sweden
129054715,VHN,Van Horn,31.05,-104.833333,,United States
136218736,VHV,Verkhnevilyuysk,63.457634,120.251894,,Russia
129057584,VHY,Vichy Charmeil,46.165556,3.409722,,France
128667041,VHZ,Vahitahi,-18.77977459636121,-138.85313914826787,,France
129053449,VIA,Videira,-27.008333,-51.136111,,Brazil
129056877,VIB,Villa Constitucion,25.058333,-111.700001,,Mexico
129057189,VID,Vidin,43.983333,22.816667,,Bulgaria
95673444,VIE,Vienna,48.1221,16.55751,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Austria
128667717,VIF,Vieste,41.885278,16.176944,,Italy
95673631,VIG,El Vigia,8.62269,-71.668196,,Venezuela
129053878,VIH,Vichy,38.133333,-91.766667,,United States
104120417,VII,Vinh City,18.7,105.633333,,Vietnam
104120320,VIJ,Virgin Gorda,18.445456,-64.428077,,British Virgin Islands
128669113,VIL,Dakhla,23.713333,-15.935,,Morocco
129054825,VIN,Vinnytsia,49.233333,28.483333,,Ukraine
129053254,VIQ,Viqueque,-8.883333,126.366667,,East Timor
128667360,VIR,Durban Virginia,-29.77061,31.05841,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",South Africa
95673769,VIS,Visalia,36.319444,-119.393889,,United States
95565105,VIT,Vitoria,42.882836,-2.724469,,Spain
129054716,VIU,Viru,-8.5,157.666667,,Solomon Islands
129055942,VIV,Vivigani,-9.330556,150.341667,,Papua New Guinea
95673810,VIX,Vitoria,-20.264444,-40.2875,,Brazil
129055973,VJB,Xai Xai,-25.033333,33.616667,,Mozambique
129054714,VJI,Abingdon,36.686111,-82.033333,,United States
129057583,VJQ,Gurue,-15.416667,36.966667,,Mozambique
128669114,VKG,Rach Gia,10.083333,105.083333,,Vietnam
114093937,VKO,Moscow Vnukovo,55.583333,37.266667,,Russia
129053448,VKS,Vicksburg,32.23932,-90.92844,,United States
128669115,VKT,Vorkuta,67.483333,63.983333,,Russia
129052490,VLA,Vandalia,38.966667,-89.1,,United States
95565090,VLC,Valencia,39.4891002,-0.4778432,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Spain
128667621,VLD,Valdosta Regional,30.783889,-83.277222,,United States
129057188,VLE,Valle,35.65,-112.183333,,United States
129055626,VLG,Villa Gesell,-37.234565,-57.029901,,Argentina
128667040,VLI,Port Vila,-17.699444,168.319722,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Vanuatu
129055277,VLK,Volgodonsk,47.683333,42.083333,,Russia
95566288,VLL,Valladolid,41.7,-4.85,,Spain
129053253,VLM,Villamontes,-21.25,-63.5,,Bolivia
128667160,VLN,Valencia,10.150296,-67.926235,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Venezuela
129055941,VLO,Vallejo,38.116667,-122.233333,,United States
129052010,VLP,Vila Rica,-10.015556,-51.122222,,Brazil
129055972,VLR,Vallenar,-28.591667,-70.761667,,Chile
128669116,VLS,Valesdir,-16.8,168.2,,Vanuatu
129054713,VLU,Velikiye Luki,56.383333,30.616667,,Russia
128668502,VLV,Valera,9.339167,-70.585833,,Venezuela
128669117,VLY,Anglesey,53.25,-4.54,,United Kingdom
129053067,VME,Villa Mercedes,-33.633333,-65.416667,,Argentina
129057582,VMI,Vallemi,-22.15911,-57.94258,,Paraguay
129053447,VMU,Baimuru,-7.5,144.8,,Papua New Guinea
129056875,VNA,Saravane,15.692778,106.426111,,Laos
129052489,VNC,Venice,27.066667,-82.433333,,United States
129057187,VND,Vangaindrano,-23.35,47.566667,,Madagascar
129053876,VNE,Vannes,47.65,-2.766667,,France
129055276,VNG,Viengxay,18.933333,102.5,,Laos
95673717,VNO,Vilnius,54.6379807,25.2867086,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",Lithuania
129053252,VNR,Vanrook,-16.866667,141.916667,,Australia
128667716,VNS,Varanasi,25.451944,82.863056,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""0"",""outdoor_adventures"":""0""}",India
129055940,VNT,Ventspils,57.3578,21.5442,,Latvia
128669118,VNX,Vilanculos,-22.016667,35.283333,,Mozambique
129055604,VNY,Los Angeles Van Nuys,34.20973,-118.49064,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United States
114146217,VOG,Volgograd,48.782528,44.345544,,Russia
129052009,VOH,Vohemar,-13.366667,50.0,,Madagascar
129055971,VOI,Voinjama,8.416667,-9.75,,Liberia
129054712,VOK,Camp Douglas,43.933333,-90.283333,,United States
128667359,VOL,Volos,39.219619,22.794339,,Greece
129057581,VOT,Votuporanga,-20.433333,-49.883333,,Brazil
114117385,VOZ,Voronezh,51.814211,39.229589,,Russia
128669119,VPE,Ongiva,-17.05,15.7,,Angola
129053446,VPG,Vipingo Airstrip,-3.842631,39.805205,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Kenya
129056874,VPN,Vopnafjordur,65.756944,-14.829444,,Iceland
128667675,VPS,Valparaiso Ft. Walton Beach,30.489444,-86.527222,,United States
128667673,VPY,Chimoio,-19.150195,33.42865,,Mozambique
129052488,VPZ,Valparaiso,41.4525,-87.005278,,United States
205155744,VQQ,Cecil,30.218611,-81.876667,,United States
128669120,VQS,Vieques,18.114167,-65.4225,,United States
99539627,VRA,Varadero,23.034444,-81.435278,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Cuba
129057186,VRB,Vero Beach,27.6525,-80.413611,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""0"",""beach"":""1"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",United States
128667620,VRC,Virac,13.583333,124.2,,Philippines
129053875,VRE,Vredendal,-31.666667,18.5,,South Africa
95674255,VRK,Varkaus,62.171111,27.868611,,Finland
129054982,VRL,Vila Real,41.274629,-7.720835,,Portugal
95673953,VRN,Verona International,45.395706,10.888533,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Italy
129055275,VRO,Matanzas,23.12367,-81.30157,,Cuba
129053251,VRS,Versailles,39.059833,-85.246053,,United States
129055939,VRU,Vryburg,-26.916667,24.75,,South Africa
129055625,VRY,Vaeroy Stolport,67.666667,12.683333,,Norway
128667039,VSA,Villahermosa,17.996944,-92.8175,,Mexico
129052008,VSE,Viseu G. Lobato,40.65,-7.916667,,Portugal
129055970,VSF,Springfield,43.34307,-72.52157,,United States
128667159,VSG,Luhansk,48.417381,39.374125,,Ukraine
129054711,VSO,Phuoclong,9.433333,105.466667,,Vietnam
128669121,VST,Stockholm Vasteras,59.589167,16.630556,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""1""}",Sweden
222500121,VSV,Shravasti,27.50336193626372,82.02704118005268,,India
129057580,VTA,Victoria,14.95,-87.4,,Honduras
129053445,VTB,Vitebsk,55.133333,30.366667,,Belarus
95673965,VTE,Vientiane,17.984722,102.566667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""1""}",Laos
129056873,VTF,Vatulele,-18.51192744453177,177.63858754398242,,Fiji
129052005,VTG,Vung Tau,10.374444,107.091111,,Vietnam
129057185,VTL,Vittel,48.2,5.95,,France
129053874,VTN,Valentine,42.866667,-100.55,,United States
129055274,VTU,Las Tunas,20.98764,-76.9358,,Cuba
128668501,VTZ,Visakhapatnam,17.721111,83.224722,,India
95673899,VUP,Valledupar,10.436667,-73.252778,,Colombia
128667715,VUS,Velikij Ustyug,60.766667,46.316667,,Russia
129053066,VUU,Mvuu Camp,-14.839063397539912,35.30039303900776,,Malawi
129055938,VVB,Mahanoro,-19.833333,48.8,,Madagascar
128669123,VVC,Villavicencio,4.16788,-73.61376,,Colombia
128667539,VVI,Santa Cruz Viru Viru,-17.64476,-63.13536,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Bolivia
129055969,VVK,Vastervik,57.75,16.633333,,Sweden
114117388,VVO,Vladivostok,43.39895,132.14802,,Russia
128669122,VVZ,Illizi,26.72354,8.62265,,Algeria
128667358,VXC,Lichinga,-13.283333,35.25,,Mozambique
128667441,VXE,Sao Vicente,16.85,-24.966667,,Cape Verde
95674270,VXO,Vaxjo,56.933333,14.733333,,Sweden
129057579,VYD,Vryheid,-27.783333,30.8,,South Africa
136262687,VYI,Vilyuysk,63.754825,121.692213,,Error
129053444,VYS,Peru,41.351073,-89.15298,,Error
128667671,WAA,Wales,65.617222,-168.090833,,United States
129052487,WAB,Wabag,-5.483333,143.733333,,Papua New Guinea
129053877,WAC,Waca,7.166667,37.166667,,Ethiopia
129056872,WAD,Andriamena,-17.45,47.516667,,Madagascar
128669124,WAE,Wadi Ad Dawasir,20.5,45.166667,,Saudi Arabia
129053250,WAF,Wana,32.333333,69.533333,,Pakistan
128667619,WAG,Whanganui,-39.966667,175.024167,,New Zealand
129052486,WAH,Wahpeton,46.266667,-96.6,,United States
129057184,WAI,Antsohihy,-14.916667,47.95,,Madagascar
129053873,WAJ,Wawoi Falls,-7.8,143.266667,,Papua New Guinea
129055273,WAK,Ankazoabo,-22.3,44.533333,,Madagascar
129055937,WAL,Chincoteague,37.933333,-75.383333,,United States
129052006,WAM,Ambatondrazaka,-17.8,48.433333,,Madagascar
129055603,WAN,Waverney,-25.366667,141.933333,,Australia
129055968,WAO,Wabo,-7.666667,145.0,,Papua New Guinea
129054709,WAP,Alto Palena,-43.616667,-71.8,,Chile
129057578,WAQ,Antsalova,-18.7,44.616667,,Madagascar
129053443,WAR,Waris,-3.116667,140.883333,,Indonesia
129056871,WAU,Wauchope,-31.466667,152.75,,Australia
129052485,WAV,Wave Hill,-17.483333,130.95,,Australia
95673438,WAW,Warsaw Chopin,52.166667,20.966667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Poland
129053872,WAX,Zwara,32.9511008,11.9987749,,Libya
129055272,WAY,Waynesburg,39.75,-77.583333,,United States
129053248,WAZ,Warwick,-28.15,151.95,,Australia
129055936,WBA,Wahai,-2.816667,129.483333,,Indonesia
128667158,WBB,Stebbins,63.516667,-162.278889,,United States
129052007,WBC,Wapolu,-9.316667,150.35,,Papua New Guinea
129056594,WBD,Befandriana,-15.2,48.483333,,Madagascar
129055269,WBE,Bealanana,-14.533333,48.7,,Madagascar
129055967,WBG,Schleswig-Jagel,54.45,9.516667,,Germany
129054708,WBI,Boulder Broker Inn,40.016667,-105.283333,,United States
128669125,WBM,Wapenamanda,-5.6433,143.895,,Papua New Guinea
129057577,WBN,Woburn,42.466667,-71.15,,United States
129053442,WBO,Beroroha,-21.6,45.133333,,Madagascar
129052422,WBQ,Beaver,66.362222,-147.408333,,United States
129056870,WBR,Big Rapids,43.72252,-85.50393,,United States
129052484,WBU,Boulder Municipal,40.039167,-105.225556,,United States
129053854,WBW,Wilkes-Barre Wyoming Valle,41.298638,-75.853987,,United States
129054710,WCA,Castro,-42.5,-73.833333,,Chile
129053249,WCH,Chaiten,-42.916667,-72.716667,,Chile
129056593,WCR,Chandalar,67.505556,-148.5,,United States
129053871,WDA,Wadi Ain,14.866667,45.55,,Yemen
217078674,WDB,Weda Bay,0.4674750109115028,127.94916585095189,,Indonesia
129055271,WDG,Enid Woodring Mun.,36.383611,-97.790833,,United States
128668500,WDH,Windhoek Hosea Kutako,-22.483333,17.466667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Namibia
129053247,WDI,Wondai,-26.333333,151.816667,,Australia
129055935,WDN,Waldron Island,48.716667,-123.033333,,United States
129052004,WDR,Winder,33.983333,-83.716667,,United States
137229592,WDS,Wudangshan,32.591667,110.907778,,China
129055966,WDY,Kodiak Fss,57.783333,-152.4,,United States
129054707,WEA,Weatherford,32.766667,-97.8,,United States
129057576,WED,Wedau,-10.1,150.083333,,Papua New Guinea
128669126,WEF,Weifang,36.75,119.216667,,China
95673632,WEH,Weihai,37.1871,122.229,,China
128667714,WEI,Weipa,-12.683611,141.883333,,Australia
129056869,WEL,Welkom,-28.0,26.75,,South Africa
129053644,WEP,Weam,-10.066667,148.166667,,Papua New Guinea
129056592,WES,Weasua,7.283333,-10.483333,,Liberia
129053870,WET,Wagethe,-4.166667,135.833333,,Indonesia
129055270,WEW,Wee Waa,-30.233333,149.433333,,Australia
129053246,WEX,Wexford Castlebrdg,52.333333,-6.466667,,Ireland
129055605,WFB,Ketchikan Waterfront SPB,55.358056,-131.668333,,United States
129055934,WFD,Woodford,53.338056,-2.148889,,United Kingdom
129052003,WFI,Fianarantsoa,-21.466667,47.083333,,Madagascar
129055965,WFK,Frenchville,47.35,-68.333333,,United States
128669127,WGA,Wagga Wagga,-35.166667,147.464444,,Australia
129054706,WGB,Bahawalnagar,30.0,73.25,,Pakistan
129057575,WGC,Warangal,17.916667,79.6,,India
129056868,WGE,Walgett,-30.033333,148.133333,,Australia
129053051,WGI,Wangi Wangi (Wakatobi),-5.316667,123.583333,,Indonesia
158829146,WGN,Wugang,26.8019878232658,110.64195312025376,,China
129056591,WGO,Winchester,39.141111,-78.142778,,United States
128667357,WGP,Waingapu,-9.666667,120.3,,Indonesia
129053869,WGT,Wangaratta,-36.366667,146.333333,,Australia
129053441,WGU,Wagau,-6.8,146.8,,Papua New Guinea
129053440,WGY,Wagny,0.516667,10.433333,,Gabon
212271873,WHA,Wuhu Xuanzhou,31.104444,118.667222,,China
129053036,WHD,Hyder,55.916667,-130.083333,,United States
129053245,WHF,Wadi Halfa,21.75,31.5,,Sudan
129056818,WHH,Boulder Hiltons Har H,40.030556,-105.234722,,United States
128667440,WHK,Whakatane,-37.922222,176.913889,,New Zealand
129055933,WHL,Welshpool,-38.688889,146.45,,Australia
129052002,WHO,Franz Josef,-43.3631,170.134,,New Zealand
129055964,WHP,Los Angeles Whiteman,34.25972,-118.41425,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",United States
129054705,WHS,Whalsay,60.37856,-0.92632,,United Kingdom
129057574,WHT,Wharton,29.316667,-96.1,,United States
129053439,WHU,Wuhu,31.366667,118.366667,,China
104120305,WIC,Wick,58.456944,-3.086667,,United Kingdom
129056867,WID,Wildenrath,51.124859,6.195602,,Germany
129052481,WIE,Wiesbaden,50.04982,8.3254,,Germany
129056590,WIK,Surfdale,-36.833333,175.083333,,New Zealand
95673394,WIL,Nairobi Wilson,-1.316667,36.816667,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",Kenya
128667669,WIN,Winton,-22.35,143.066667,,Australia
129053868,WIO,Wilcannia,-31.083333,143.55,,Australia
129055268,WIR,Wairoa,-39.033333,177.416667,,New Zealand
129053244,WIT,Wittenoom,-22.266667,118.333333,,Australia
129055932,WIU,Witu,-4.666667,149.5,,Papua New Guinea
129052001,WJA,Woja,7.4522,168.55131,,Marshall Islands
129055963,WJF,Lancaster William J Fox,34.7,-118.133333,,United States
128669128,WJR,Wajir,1.73324,40.09161,,Kenya
128667618,WJU,WonJu,37.434167,127.951667,,South Korea
128667037,WKA,Wanaka,-44.733333,169.25,,New Zealand
129054704,WKB,Warracknabeal,-36.15,142.433333,,Australia
129057573,WKF,Waterkloof,-30.316667,25.3,,South Africa
129053438,WKI,Hwange,-18.3625,26.518333,,Zimbabwe
128667157,WKJ,Wakkanai,45.404167,141.800833,,Japan
128669129,WKK,Aleknagik,59.277778,-158.611111,,United States
129056866,WKL,Waikoloa,19.921445651343863,-155.86046415781686,,United States
129052480,WKN,Wakunai,-5.866667,155.216667,,Papua New Guinea
129056589,WKR,Walker's Cay,27.266667,-78.4,,Bahamas
129053867,WLA,Wallal,-19.783333,120.666667,,Australia
129055267,WLB,Labouchere Bay,56.291667,-133.658333,,United States
129053243,WLC,Walcha,-30.983333,151.6,,Australia
129055931,WLD,Winfield,37.166944,-97.050278,,United States
144763779,WLE,Miles Aerodrome,-26.808055,150.1675,,Australia
128668499,WLG,Wellington,-41.323889,174.801389,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""1"",""great_food"":""1"",""outdoor_adventures"":""0""}",New Zealand
128669130,WLH,Walaha,-15.416667,167.7,,Vanuatu
128667713,WLK,Selawik,66.602778,-159.983333,,United States
129052000,WLL,Wollogorang,-17.616667,137.916667,,Australia
129055962,WLM,Waltham,42.385278,-71.251389,,United States
129057572,WLN,Little Naukati,55.866667,-133.216667,,United States
129053437,WLO,Waterloo,-16.633333,129.316667,,Australia
144763780,WLP,West Angleas,-23.136665,118.703833,,Australia
129056865,WLR,Loring,55.666667,-131.666667,,United States
128669131,WLS,Wallis Island,-13.24051,-176.196153,,France
129052479,WLW,Willows,39.883333,-122.35,,United States
129054703,WMA,Mandritsara,-15.833333,48.833333,,Madagascar
129056588,WMB,Warrnambool,-38.295,142.448333,,Australia
129056585,WMC,Winnemucca,40.901966,-117.806396,,United States
129055266,WMD,Mandabe,-21.033333,44.95,,Madagascar
129053242,WME,Mount Keith,-27.287222,120.549444,,Australia
129055930,WMH,Mountain Home,36.333333,-92.383333,,United States
128667439,WMI,Warsaw Modlin,52.447176,20.654275,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""1"",""outdoor_adventures"":""0""}",Poland
129054824,WMK,Meyers Chuck,55.733333,-132.183333,,United States
129051999,WML,Malaimbandy,-20.35,45.55,,Madagascar
128667667,WMN,Maroantsetra,-15.433333,49.683333,,Madagascar
128669132,WMO,White Mountain,64.686944,-163.406667,,United States
129055961,WMP,Mampikony,-16.075,47.597222,,Madagascar
128667617,WMR,Mananara,-16.161944,49.770556,,Madagascar
160108713,WMT,Maotai,27.962222,106.435,,China
129054702,WMV,Madirovalo,-16.45,46.566667,,Madagascar
128667036,WMX,Wamena,-4.116667,138.933333,,Indonesia
129053065,WNA,Napakiak,60.690536,-161.978645,,United States
129053436,WND,Windarra,-28.266667,121.833333,,Australia
129052478,WNE,Wora Na Ye,-1.35,9.333334,,Gabon
128667156,WNH,Wenshan Puzhehei,23.5583,104.325,,China
162081101,WNI,Matahora,-5.291152,123.635288,,Indonesia
128669133,WNN,Wunnummin Lake,52.916667,-89.166667,,Canada
128668498,WNP,Naga,13.587222,123.27,,Philippines
128669134,WNR,Windorah,-25.416667,142.666667,,Australia
129055602,WNS,Nawabshah,26.219444,68.392222,,Pakistan
129056587,WNU,Wanuma,-4.9,145.316667,,Papua New Guinea
128667712,WNZ,Wenzhou,27.9122,120.852,,China
129053865,WOA,Wonenara,-6.8,145.883333,,Papua New Guinea
129055265,WOB,Suttonheath,52.0,1.0,,United Kingdom
129053241,WOD,Wood River,38.866667,-90.083333,,United States
129055929,WOE,Woensdrecht Ab,51.435833,4.335,,Netherlands
129051998,WOG,Woodgreen,-22.433333,134.2,,Australia
129055960,WOI,Wologissi,8.266667,-9.75,,Liberia
129054701,WOK,Wonken,5.25,-61.733333,,Venezuela
129057570,WOL,Wollongong,-34.566667,150.783333,"{""nightlife_and_entertainment"":""1"",""underrated_destinations"":""0"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Australia
129053866,WON,Wondoola,-18.583333,140.9,,Australia
129053435,WOO,Woodchopper,65.333333,-143.533333,,United States
129056863,WOR,Ankorefo,-14.883333,47.283333,,Madagascar
128669135,WOT,Wonan,23.36944,119.50389,,Taiwan
129052477,WOW,Willow,61.833333,-150.166667,,United States
129056586,WPA,Puerto Aisen,-45.4,-72.7,,Chile
129053864,WPB,Port Berge,-15.55,47.666667,,Madagascar
129053240,WPC,Pincher Creek,49.483333,-113.95,,Canada
129055928,WPK,Wrotham Park,-16.633333,144.0,,Australia
129051997,WPL,Powell Lake,49.885,-124.543335,,Canada
129055959,WPM,Wipim,-8.816667,143.033333,,Papua New Guinea
129054700,WPO,Paonia,38.866667,-107.6,,United States
129055264,WPR,Porvenir,-53.25,-70.333333,,Chile
129057569,WPU,Puerto Williams,-54.931111,-67.626389,,Chile
129053434,WRA,Warder,6.966667,45.333333,,Ethiopia
129056862,WRB,Macon Robins AFB,32.64014,-83.59185,,United States
95674373,WRE,Whangarei,-35.772222,174.361111,,New Zealand
128667355,WRG,Wrangell,56.484444,-132.366667,,United States
129052476,WRH,Wrench Creek,68.25,-162.283333,,United States
129052421,WRI,Fort Dix,40.155306,-74.650167,,United States
128669136,WRL,Worland,43.967616,-107.953377,,United States
95674155,WRO,Wroclaw,51.1,16.883333,"{""nightlife_and_entertainment"":""0"",""underrated_destinations"":""1"",""beach"":""0"",""art_and_culture"":""0"",""great_food"":""0"",""outdoor_adventures"":""0""}",Poland
